GEWICHT	RESPNR	VAR001	VAR002	VAR171	VAR172	VAR173	VAR174	VAR154A	VAR154	VAR155	VAR156	VAR157	VAR157A	VAR158	VAR159A	VAR159	VAR160	VAR161	VAR162	VAR162A	VAR163	VAR100	VAR101	VAR103	VAR105	VAR107	VAR109	VAR121	VAR122	VAR124	VAR137	VAR138	VAR139	VAR140	VAR515	VAR737	VAR728A	VAR728B	VAR728C	VAR728D	VAR728E	VAR728F	VAR729A	VAR729B	VAR729C	VAR729D	VAR729E	VAR729F	VAR546	VAR730	VAR725A	VAR725B	VAR725C	VAR725F	VAR725G	VAR725H	VAR725J	VAR725L	VAR725M	VAR725O	VAR725P	VAR725Q	VAR726	VAR727A	VAR727B	VAR727C	VAR727D	VAR727E	VAR727F	VAR727G	VAR003	VAR006	VAR007	VAR012	VAR013	VAR014	VAR015	VAR016	VAR200	VAR201	VAR462	VAR736	VAR009	VAR734	VAR733	VAR732	VAR629	VAR631
1	703	1	25	2	1	2	1	1	1	0	0	2	1	1	2	3	1	1	3	2	3	2	3	1	2	1	2	4	5	4	2	1	-3	1	2	14	2	3	3	3	3	3	3	3	1	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	2	4	2	3	3	1	4	1	3	2	-5	-5	6	-3	3	4	3	4	3	4	5	6	3
1	704	2	34	1	1	1	1	0	1	2	0	1	0	1	1	3	1	1	3	2	3	2	2	1	2	2	2	2	4	3	2	1	2	1	2	9	2	3	3	3	1	3	3	3	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	4	4	2	4	4	3	3	2	2	1	1	3	9	1	1	-3	4	2	4	6	8	6	3
1	706	1	26	1	1	1	1	2	2	2	1	-3	1	2	2	3	2	2	3	2	3	2	3	1	1	2	1	2	2	1	1	1	2	1	2	14	3	3	3	3	1	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	3	3	3	2	4	2	2	2	1	1	2	3	9	1	1	2	3	2	4	1	1	7	6
1	707	2	29	1	1	1	1	1	1	2	2	-3	-3	1	1	3	1	1	3	1	2	1	1	1	2	1	1	1	2	1	2	2	2	1	1	8	2	1	1	3	1	3	1	2	3	3	1	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	5	4	3	1	5	3	5	1	1	-5	3	3	-5	-5	9	1	1	5	3	1	5	4	5	7	6
1	709	2	23	2	2	1	1	1	2	-3	1	-3	1	1	1	3	1	1	3	3	3	2	2	2	3	2	1	2	3	3	2	-3	2	1	2	10	3	3	3	3	-3	3	1	3	3	3	-3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	5	4	5	2	5	2	1	7	3	3	1	6	-5	-5	1	5	8	2	7	1	2	3	7	6
1	801	2	19	1	1	1	1	2	2	1	2	-3	-3	2	2	3	-3	3	3	3	3	1	1	2	1	1	1	5	3	3	-5	-5	-5	-5	2	10	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	4	4	3	4	3	1	4	1	1	1	7	-5	-5	1	3	9	1	6	2	2	3	7	6
1	802	1	20	1	1	1	1	1	1	0	0	2	2	1	1	3	1	1	3	2	3	4	1	1	1	1	1	4	3	1	-5	-5	-5	-5	3	14	2	1	2	1	2	2	1	2	1	2	2	1	4	2	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	5	1	5	2	5	1	1	2	2	3	3	-5	-5	-3	1	1	5	2	2	4	3	5	7	6
1	803	1	27	1	1	3	2	2	-3	-3	0	2	-3	1	1	-3	3	1	3	3	2	1	2	3	2	1	2	1	-3	2	1	-3	2	-3	3	10	2	1	2	1	2	2	-3	2	1	2	1	1	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	-3	-3	-3	3	2	4	1	1	-5	3	3	-5	-5	-3	2	1	3	2	1	5	2	3	7	6
1	804	2	35	2	1	2	1	1	2	0	0	2	1	1	1	3	1	1	3	1	1	3	2	1	5	2	1	2	5	2	1	1	2	1	1	7	2	1	2	1	2	2	3	3	3	3	3	3	3	-3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	2	4	1	4	4	2	1	4	1	3	1	1	-6	-5	1	1	6	2	4	3	2	3	7	6
1	805	1	25	1	1	2	1	1	2	2	1	2	1	1	2	3	2	2	3	2	3	2	3	2	2	1	1	2	4	4	1	1	2	1	2	14	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	4	4	4	4	4	1	6	1	3	2	-5	-5	-3	1	1	5	2	6	3	2	3	7	5
1	806	2	74	2	1	2	2	1	1	1	1	1	1	1	1	3	2	1	3	1	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-5	-5	-5	-5	3	17	2	1	2	1	2	2	1	2	1	2	2	1	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	-3	-3	-3	-3	1	1	-5	3	1	1	1	-5	-3	4	-2	11	1	4	2	4	6	5
1	807	1	26	1	1	1	1	1	-3	-3	-3	2	-3	-3	1	3	-3	1	-3	1	2	2	2	1	1	2	1	1	5	5	2	1	2	1	3	14	2	1	2	1	2	3	-3	2	1	2	-3	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	2	2	4	2	4	2	2	2	1	3	4	-5	-5	9	1	1	-2	7	3	4	5	7	6	5
1	808	2	65	1	1	1	1	-3	2	1	1	-3	-3	1	-3	3	2	2	3	2	3	1	2	1	2	1	1	5	3	4	-5	-5	-5	-5	2	16	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	2	4	3	5	1	2	6	1	3	1	3	2	6	1	5	7	11	6	3	1	2	7	5
1	809	1	65	2	1	1	1	2	2	-3	1	1	2	0	2	2	1	1	-3	1	-3	1	1	1	1	1	1	1	1	1	-5	-5	-5	-5	2	9	2	1	2	1	3	2	1	2	1	2	2	2	1	3	-2	-2	-2	-2	1	-2	-2	-2	-2	-2	-2	-5	1	1	5	3	5	3	5	1	1	1	-5	1	1	3	2	7	1	3	-2	10	1	4	2	4	7	5
1	900	2	21	2	1	1	1	-3	1	-3	1	1	-3	-3	3	3	3	2	3	2	2	2	2	1	3	1	2	4	4	3	1	-3	2	1	2	11	2	3	3	3	1	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	2	4	2	2	4	1	1	1	2	3	7	1	1	-3	7	2	4	4	4	7	5
1	901	2	65	1	1	2	1	0	1	1	0	1	1	1	1	3	3	1	3	1	3	1	1	1	4	1	1	1	2	3	-5	-5	-5	-5	3	12	2	1	2	3	2	3	1	2	1	3	1	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	-3	-3	1	5	1	5	1	1	1	3	1	1	1	-5	1	2	2	11	1	5	2	4	10	4
1	902	1	64	1	2	1	1	1	2	-3	1	2	1	1	1	1	1	-3	3	1	1	-3	1	1	1	1	1	3	5	5	1	1	1	1	3	7	2	1	3	1	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	-3	3	-3	-3	-3	1	1	1	1	1	3	2	7	1	2	-3	9	1	4	6	4	10	4
1	903	2	48	1	1	1	1	1	2	2	2	2	2	2	1	3	1	1	3	1	1	2	2	3	2	3	2	3	4	4	-3	1	2	1	3	8	2	1	2	3	1	3	3	2	1	3	2	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	5	3	3	5	5	1	1	1	3	1	1	1	-5	1	2	6	7	6	2	4	7	10	4
1	904	1	64	1	2	1	1	1	1	2	2	1	2	1	2	2	1	1	3	-3	-3	5	5	2	2	1	5	4	5	5	1	2	2	1	3	5	2	1	2	3	3	3	1	2	1	3	3	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	2	5	2	4	2	5	1	1	-5	1	1	3	3	9	1	2	-2	9	1	5	5	4	10	4
1	905	2	56	1	1	1	1	1	1	-3	-3	-3	-3	-3	1	3	1	1	3	1	-3	-3	1	3	5	2	1	4	5	5	1	1	1	1	3	8	2	1	2	3	2	3	1	2	3	3	1	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	-3	-3	3	-3	3	5	1	1	-5	3	1	1	1	-5	1	2	-3	9	1	1	7	7	10	4
1	906	2	18	3	1	1	1	0	2	1	1	2	1	1	3	3	1	3	3	2	3	1	1	2	4	1	1	4	4	4	-5	-5	-5	-5	3	11	3	3	2	3	3	3	1	3	1	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	5	1	5	1	5	1	5	1	6	1	3	1	1	2	5	1	2	-2	2	7	1	2	3	8	5
1	909	1	29	1	1	1	1	1	1	-3	1	1	1	1	1	3	1	1	3	2	3	2	1	1	1	1	1	1	1	1	1	-3	2	1	-3	15	3	3	3	3	3	3	3	3	3	3	3	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	3	2	5	5	5	3	1	3	2	3	1	7	-5	-5	1	1	-2	3	3	4	3	5	8	5
1	1002	2	54	1	1	1	1	2	2	-3	2	-3	2	2	1	3	1	1	-3	-3	-3	1	-3	1	1	-3	-3	-3	5	1	-3	-3	-3	-3	2	6	2	3	3	3	3	3	1	3	1	3	1	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	-3	-3	-3	-3	5	1	1	1	-5	3	1	1	1	-5	1	3	1	8	1	5	2	4	9	4
1	1003	1	66	3	1	2	1	-3	2	-3	-3	-3	-3	-3	1	-3	1	-3	-3	1	-3	3	4	1	-3	5	3	5	4	4	-5	-5	-5	-5	3	8	2	3	2	3	3	3	1	3	1	3	2	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	1	5	-3	5	1	6	1	1	1	3	2	6	2	4	6	11	6	2	2	4	9	4
1	1004	2	35	2	1	1	1	1	1	0	0	1	1	1	2	3	1	1	3	2	2	3	3	3	3	2	3	-3	5	5	-3	1	2	1	2	8	3	3	3	3	3	3	3	3	1	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	4	4	-3	5	1	3	1	3	1	1	3	8	1	1	4	5	2	4	4	8	9	4
1	1005	1	33	1	1	1	1	-3	1	1	0	-3	2	-3	1	3	1	1	-3	3	-3	5	1	1	5	-3	-3	1	5	4	1	-3	2	2	2	5	2	3	2	3	1	3	3	3	1	3	1	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	3	5	-3	-3	-3	1	3	1	3	3	-5	-5	9	1	1	4	3	2	5	3	5	9	4
1	1006	1	30	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	2	3	3	3	1	3	2	1	3	4	2	1	1	1	1	1	11	2	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	4	4	3	3	4	1	5	1	3	5	-5	-5	2	1	2	-2	3	5	3	4	8	10	6
1	1007	2	29	1	1	1	1	1	1	1	1	-3	1	1	1	3	3	2	3	1	3	2	3	1	4	1	1	2	3	3	1	1	-3	1	3	9	3	1	2	1	1	3	3	3	3	3	3	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	5	3	5	1	4	3	1	5	1	3	1	1	2	7	1	2	5	3	5	3	3	5	10	6
1	1009	2	33	2	1	1	1	1	1	0	1	1	1	1	2	2	2	2	3	2	3	3	1	1	3	1	1	2	2	1	-3	2	1	1	2	6	2	3	3	3	1	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	5	-6	4	5	4	5	1	3	1	3	1	1	3	7	1	1	5	4	4	3	4	6	10	6
1	1102	1	20	1	1	1	1	2	2	1	2	2	2	2	2	3	2	3	3	2	-3	2	1	1	1	2	2	1	2	1	-5	-5	-5	-5	1	13	3	3	3	3	2	3	3	3	2	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	3	4	3	3	4	2	6	3	3	1	6	-5	-5	1	1	2	2	6	3	1	1	8	6
1	1104	1	36	1	2	1	1	-3	-3	-3	-3	-3	-3	1	-3	-3	-3	-3	-3	-3	3	2	2	2	1	2	2	-3	-3	2	-3	-3	1	1	2	10	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	2	3	2	3	2	4	2	1	-5	3	3	-5	-5	7	1	5	4	5	1	4	1	2	8	6
1	1106	1	30	1	3	1	1	1	1	0	0	2	1	1	1	3	1	1	3	2	-3	3	2	1	1	1	3	4	5	3	1	1	2	1	3	13	2	3	2	3	1	3	3	3	1	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	3	4	4	3	5	-3	1	2	1	3	3	-5	-5	8	2	4	7	3	2	4	2	3	3	4
1	1107	2	26	1	1	1	1	1	1	-3	1	1	1	1	2	3	1	1	3	3	-3	4	3	1	1	2	2	3	5	3	1	2	2	1	2	10	2	1	2	1	2	3	3	3	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	2	5	2	4	3	1	3	1	3	1	1	1	-5	1	1	4	3	2	4	2	3	3	4
1	1201	2	49	1	1	1	1	0	1	-3	2	1	0	0	-3	3	-3	2	3	2	-3	2	1	1	2	2	2	2	3	4	2	1	1	1	2	9	2	3	2	3	3	3	3	3	1	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	-3	4	2	5	1	5	1	1	-5	3	1	1	3	8	1	3	4	7	2	4	5	10	8	1
1	1203	2	23	1	2	1	1	1	1	1	0	1	1	1	2	3	2	1	3	3	3	4	3	2	4	2	2	2	4	3	1	-3	2	1	2	12	3	3	3	3	3	3	3	3	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	3	4	2	4	4	1	5	1	3	1	1	2	7	1	2	4	3	2	4	5	8	8	1
1	1205	2	44	1	1	1	1	2	2	0	2	2	2	2	1	3	1	1	3	3	2	2	1	1	2	2	2	4	4	2	2	1	2	1	2	6	2	3	3	3	3	3	1	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	2	4	2	4	3	1	1	-5	3	1	1	3	9	1	3	4	6	1	5	5	8	8	1
1	1206	2	52	1	1	1	1	-3	1	-3	-3	-3	-3	-3	1	-3	2	1	-3	1	-3	2	2	1	2	1	1	5	4	2	-3	-3	2	1	2	12	2	3	2	3	2	3	-3	1	1	3	1	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	2	5	2	4	4	1	1	-5	1	1	1	3	9	-3	4	-3	8	1	4	4	7	8	1
1	1207	1	18	1	1	1	1	1	-3	2	1	-3	-3	1	2	3	-3	1	3	2	-3	2	1	1	2	1	1	5	3	1	-5	-5	-5	-5	3	14	3	3	3	3	3	3	1	3	3	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	5	1	5	1	5	3	2	2	1	3	3	-5	-5	7	1	3	3	9	1	5	3	4	8	1
1	1208	2	70	1	1	1	1	-3	1	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-5	-5	-5	-5	3	12	3	2	1	2	3	1	-3	2	1	2	3	1	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	-3	-3	-3	-3	1	1	-5	2	1	1	3	9	1	4	-3	11	1	5	2	4	8	1
1	1300	1	19	2	1	2	1	1	1	0	0	1	1	0	1	3	1	1	-3	1	-3	1	1	2	5	3	1	1	2	3	-5	-5	-5	-5	2	15	2	3	2	3	2	3	-3	3	1	3	1	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	5	3	5	2	5	3	2	6	2	3	1	6	-5	-5	2	5	-2	10	1	4	3	4	4	1
1	1302	1	35	1	1	1	1	1	1	1	0	1	1	1	1	3	2	1	3	3	3	4	1	1	3	1	1	1	4	4	1	2	2	2	2	7	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	3	4	2	4	4	1	5	1	3	3	-5	-5	6	1	1	6	4	5	2	4	5	4	1
1	1303	2	18	1	1	1	1	1	-3	1	0	-3	1	0	1	3	-3	1	3	3	-3	4	4	1	3	3	1	1	4	5	-5	-5	-5	-5	3	11	2	1	3	1	1	3	1	2	3	2	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	3	4	3	4	4	4	1	1	-5	3	1	1	3	7	1	1	4	3	2	4	4	8	4	1
1	1304	1	70	2	1	1	1	-3	2	-3	-3	-3	-3	0	2	3	2	1	-3	2	-3	1	1	1	1	2	2	1	3	1	-5	-5	-5	-5	2	7	2	3	3	3	1	3	3	3	3	3	2	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	4	4	4	3	4	1	4	1	1	1	3	2	7	1	1	2	10	4	3	2	4	4	1
1	1305	1	34	3	1	1	1	1	2	2	2	2	2	-3	3	3	3	3	3	3	3	1	1	1	1	1	1	2	1	1	2	1	2	1	1	6	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	3	4	2	1	6	1	3	2	-5	-5	6	1	1	3	3	6	1	2	3	1	6
1	1308	2	32	1	1	1	1	1	1	1	1	1	1	1	3	3	-3	1	3	2	2	1	2	2	4	3	2	4	4	4	2	2	2	1	3	7	2	1	2	1	1	2	1	2	1	2	2	1	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	2	5	3	2	4	3	1	2	2	3	1	1	3	7	1	4	5	4	3	4	4	8	1	6
1	1309	1	61	1	1	1	1	1	2	1	1	2	1	1	3	3	1	3	3	2	3	1	1	1	4	1	1	1	5	5	1	1	2	2	-3	8	2	1	2	1	2	3	1	2	1	3	1	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	4	4	4	4	4	4	1	3	1	3	3	-5	-5	6	1	1	-2	8	3	3	3	4	1	6
1	1400	2	28	1	1	1	1	1	1	-3	1	1	1	2	2	3	2	1	3	2	-3	4	4	4	3	4	2	2	2	3	1	2	2	1	3	9	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	2	4	5	2	6	1	3	2	-5	-5	6	1	2	4	3	6	2	1	1	11	5
1	1401	1	24	2	2	2	1	0	2	1	0	2	1	1	1	2	2	1	3	2	3	3	2	2	4	3	2	3	2	2	1	1	1	1	2	11	3	3	3	3	2	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	3	4	2	4	3	2	4	1	3	3	-5	-5	7	1	2	3	2	4	3	1	1	11	5
1	1403	1	36	3	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	2	3	2	4	2	4	2	4	4	4	4	1	-3	-3	1	2	8	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	4	5	3	4	3	1	2	1	3	3	-5	-5	7	1	5	5	5	2	4	4	10	11	5
1	1404	2	54	1	1	1	1	1	1	0	0	-3	0	1	1	3	1	1	3	1	1	2	2	2	4	2	2	5	4	2	1	1	2	1	3	9	2	3	2	3	3	3	3	3	1	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	2	2	2	2	3	5	1	2	1	3	1	1	3	9	1	2	4	8	2	4	2	4	11	5
1	1405	1	62	2	1	1	2	1	-3	-3	-3	2	2	2	1	3	-3	1	-3	-3	3	3	3	1	1	3	1	4	4	1	-3	1	2	1	-3	8	3	1	3	1	-3	3	3	-3	-3	2	-3	1	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	1	1	5	2	5	1	1	2	1	1	1	3	3	8	1	1	5	10	2	3	2	4	7	1
1	1407	2	47	1	1	1	1	1	1	1	-3	2	2	0	1	3	1	1	3	2	3	2	1	1	1	2	1	4	5	2	1	1	-3	1	3	6	2	3	-3	3	1	3	3	3	3	3	3	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	2	-3	4	2	4	4	4	4	2	3	1	1	3	7	1	1	1	7	4	5	1	2	7	1
1	1408	1	49	2	2	1	2	2	1	1	2	2	2	2	2	3	2	2	3	2	2	2	2	2	4	4	2	4	4	2	1	1	1	1	2	13	3	3	3	3	2	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	4	4	2	4	5	2	2	1	3	5	-5	-5	4	1	2	-3	7	2	1	1	2	7	1
1	1409	2	27	1	1	1	1	1	-3	0	1	-3	2	1	2	3	2	1	3	3	3	4	1	2	4	2	2	2	4	4	2	1	1	1	3	12	2	1	3	1	2	3	3	2	3	2	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	4	5	2	-3	4	1	4	1	3	1	1	3	7	1	1	6	3	4	4	4	8	7	1
1	1501	2	25	1	1	1	1	-3	1	-3	1	1	1	0	1	3	1	2	2	1	2	-3	2	3	5	5	4	5	5	-3	2	2	2	1	2	11	3	2	2	1	2	2	2	2	1	2	1	1	2	-3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	-3	-3	2	2	5	4	1	2	1	3	1	1	3	7	1	3	3	3	2	4	3	5	5	2
1	1502	1	67	1	1	1	1	1	1	-3	1	1	1	1	1	3	1	3	3	3	1	2	1	2	4	4	2	4	4	4	-5	-5	-5	-5	2	8	3	1	2	2	3	-3	1	3	3	2	3	-3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	-3	-3	2	2	3	4	1	1	-5	1	1	3	5	2	1	2	4	11	1	1	2	4	5	2
1	1503	2	42	1	1	1	2	1	1	2	1	2	2	2	2	3	3	3	3	-6	3	-3	2	1	3	3	2	4	5	4	2	1	2	-3	3	8	2	1	2	1	2	2	3	3	1	2	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	-3	-3	-3	-3	-3	2	1	1	-5	3	1	1	4	9	-3	3	3	6	1	5	5	10	5	2
1	1505	1	64	1	1	1	1	1	1	1	1	1	1	1	3	3	2	-3	3	-3	3	4	2	1	2	4	2	4	2	2	1	1	1	1	3	8	2	3	2	3	2	3	3	3	3	3	2	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	2	4	2	4	4	1	1	1	2	5	-5	-5	4	1	4	3	10	1	3	2	4	8	1
1	1506	2	24	3	1	1	1	1	1	0	0	1	1	0	1	3	1	1	3	2	3	4	3	2	2	2	4	5	5	5	2	2	2	1	3	11	2	1	2	1	1	3	1	2	1	2	2	1	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	2	4	2	1	2	2	3	4	-5	-5	9	1	3	1	2	2	3	4	5	8	1
1	1508	1	24	2	1	1	1	1	2	1	1	-3	2	2	1	2	1	1	-3	1	2	3	2	1	2	1	1	4	5	5	2	1	2	1	3	17	2	1	2	1	2	2	2	2	1	2	1	1	3	3	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	-5	1	2	4	3	5	3	4	1	2	4	2	1	1	2	3	7	1	3	1	9	3	3	5	7	8	1
1	1509	1	22	3	1	1	1	1	1	0	0	1	1	1	1	3	1	1	2	1	2	4	4	4	2	2	1	4	4	2	1	-3	1	1	1	15	2	1	2	1	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	2	4	1	4	4	1	6	1	3	2	-5	-5	-3	1	3	5	3	6	4	3	5	8	1
1	700	1	48	3	1	1	1	1	1	2	0	1	2	1	1	3	1	1	3	1	2	1	1	1	3	1	1	1	3	5	2	1	2	1	3	13	2	3	2	3	2	3	1	3	1	3	2	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	5	1	5	1	5	1	5	1	3	1	3	2	-5	-5	-3	1	2	6	7	3	3	4	7	11	5
1	702	1	73	3	1	1	1	0	1	2	-3	-3	1	0	1	2	1	1	3	3	2	2	1	1	4	1	2	1	4	3	-5	-5	-5	-5	3	8	1	3	1	3	1	3	1	3	1	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	5	1	5	1	5	1	5	1	2	1	2	1	3	2	8	-6	2	-2	11	2	3	3	4	11	5
1	706	2	66	2	2	2	2	1	1	1	1	1	2	-3	1	2	1	1	3	2	1	2	2	3	5	5	1	2	2	-3	-5	-5	-5	-5	3	16	2	1	2	1	2	3	1	2	1	2	2	1	4	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	-3	3	4	2	3	3	3	2	1	1	1	1	1	-5	1	2	2	11	2	4	2	4	5	6
1	707	1	72	2	1	1	1	1	1	-3	1	1	1	1	3	3	2	2	3	3	3	1	1	2	2	1	1	4	3	1	-5	-5	-5	-5	3	9	2	1	2	1	1	3	1	2	1	2	1	1	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	2	4	2	5	2	1	2	2	1	1	3	3	7	1	1	2	11	2	4	2	4	5	6
1	708	2	47	3	1	2	1	2	1	-3	-3	2	-3	2	3	3	1	1	3	2	3	2	2	1	2	1	1	3	2	2	2	1	2	1	3	10	2	1	2	1	2	2	1	2	1	2	2	1	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	2	4	2	4	4	1	2	1	2	1	1	2	9	1	1	6	7	2	1	4	7	5	6
1	800	1	28	1	1	1	1	1	1	1	1	2	1	-3	2	3	1	1	2	1	-3	3	2	2	2	2	2	2	3	3	2	1	1	1	2	14	2	3	2	3	3	3	1	2	1	2	1	1	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	4	3	4	-3	5	2	1	4	1	3	2	-5	-5	6	1	1	-2	3	4	3	3	6	7	6
1	801	2	27	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	2	3	2	2	3	2	3	2	3	4	1	1	1	1	2	12	2	1	2	1	1	3	1	3	3	3	2	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	4	2	4	2	4	2	1	1	-5	2	1	1	1	-5	1	1	-3	3	2	4	2	3	7	6
